objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765e+18,222.81399380000002,-0.8194354629999999,18.27386,16.61151,16.02007,15.843720000000001,15.76281,752,301,2,529,3.27526e+18,STAR,5.59e-05,2909,54653,58
1.23765e+18,150.8703296,0.803582059,17.33107,16.41841,16.128020000000003,16.02151,15.98649,756,301,5,234,3.21124e+18,STAR,0.000614576,2852,54468,617
1.23765e+18,184.0757289,-0.609975933,19.58044,17.82001,16.83793,16.403489999999998,16.04391,756,301,2,456,3.23162e+17,GALAXY,0.12085660000000001,287,52023,106
1.23765e+18,235.4143881,0.5571866360000001,19.43662,17.59132,16.57449,16.06407,15.6697,752,301,5,614,3.5481e+17,GALAXY,0.07204402,315,51663,550
1.23765e+18,161.73792450000002,-1.015841899,17.46669,16.360039999999998,15.878070000000001,15.656789999999999,15.56303,756,301,1,307,2.88121e+18,STAR,0.000695604,2559,54208,123
1.23765e+18,181.6438619,-0.596081261,18.38147,17.49793,17.22841,17.13324,17.12646,756,301,2,440,3.25613e+18,STAR,0.00043596199999999997,2892,54552,102
1.23765e+18,129.131408,54.50014003,19.59042,19.40403,19.30451,19.02879,19.00921,1350,301,5,177,5.02269e+17,QSO,1.7705400000000002,446,51899,428
1.23765e+18,259.92474669999996,52.89496741,16.860139999999998,15.854989999999999,15.461110000000001,15.217789999999999,15.02665,1336,301,1,92,4.04278e+17,GALAXY,0.03071878,359,51821,292
1.23765e+18,198.3111502,0.273881478,18.76165,17.66175,17.22069,16.9604,16.744120000000002,1334,301,4,11,3.3227e+17,GALAXY,0.03596194,295,51985,471
1.23765e+18,189.4971499,-0.110585473,19.25978,18.10524,17.4296,17.08964,16.85153,745,301,3,205,3.27724e+17,GALAXY,0.1383053,291,51928,318
1.23765e+18,202.1992395,1.18945741,18.00445,17.08729,16.78933,16.59679,16.44667,1404,301,6,22,3.34547e+17,GALAXY,0.03266014,297,51959,564
1.23765e+18,168.2338901,0.228759223,19.09892,18.91131,18.60425,18.42069,18.45675,756,301,4,350,3.13164e+17,QSO,1.433218,278,51900,595
1.23765e+18,127.13321090000002,48.56887735,18.44979,17.29082,16.76505,16.52959,16.404510000000002,1345,301,3,134,3.57376e+18,STAR,0.000157842,3174,54821,572
1.23765e+18,179.3890386,-0.504567699,18.97931,17.84723,17.16972,16.81457,16.5745,756,301,2,425,3.19766e+17,GALAXY,0.13061140000000002,284,51943,37
1.23765e+18,187.8829906,-1.791748718,19.57685,18.03121,16.94474,16.47374,16.20887,1140,301,5,233,3.7622e+17,GALAXY,0.20613829999999997,334,51993,615
1.23765e+18,224.1671338,0.47492208,17.871,16.62171,16.20232,16.04159,15.96786,752,301,5,538,3.73136e+18,STAR,0.00019427599999999998,3314,54970,449
1.23765e+18,185.83148930000002,0.957009067,17.2306,16.329060000000002,15.99995,15.8865,15.825520000000001,752,301,6,282,2.88017e+18,STAR,0.00015121,2558,54140,444
1.23765e+18,58.85084397,-4.840890237,16.9817,15.829,15.459529999999999,15.3419,15.32745,1045,301,6,166,8.16633e+18,STAR,-2.18e-05,7253,56598,636
1.23765e+18,11.77775554,14.64899485,18.21976,16.85855,16.23773,15.98722,15.87049,1035,301,3,41,3.52635e+18,STAR,0.000162133,3132,54746,112
1.23765e+18,188.4716891,0.12294327699999999,17.14923,15.54331,15.00412,14.8333,14.76185,752,301,4,300,3.2596e+18,STAR,9.88e-06,2895,54567,434
1.23765e+18,171.44305759999997,-1.744339549,19.35172,17.48921,16.53237,16.11364,15.758170000000002,1140,301,5,124,3.67163e+17,GALAXY,0.09917942,326,52375,435
1.23765e+18,165.418147,0.35840868600000003,17.66469,16.800420000000003,16.45091,16.3106,16.24468,756,301,4,331,4.31917e+18,STAR,0.000148164,3836,55302,808
1.23765e+18,150.1730385,1.14893456,16.96315,15.865089999999999,15.49731,15.378470000000002,15.358460000000001,756,301,6,229,3.55111e+18,STAR,0.000296697,3154,54821,91
1.23765e+18,172.6657512,-0.434284413,19.3715,18.3191,18.010279999999998,17.88939,17.84233,756,301,2,380,3.64018e+18,STAR,0.000851361,3233,54891,541
1.23765e+18,177.025285,-1.597973818,19.071679999999997,18.23935,17.766779999999997,17.45317,17.31018,1231,301,6,52,3.7057e+17,GALAXY,0.08300301,329,52056,540
1.23765e+18,167.6193054,-0.050774357,18.21015,17.264870000000002,16.923379999999998,16.801389999999998,16.76766,756,301,3,346,4.32013e+18,STAR,0.00027073900000000004,3837,55572,194
1.23765e+18,200.72601540000002,66.97867952,16.134120000000003,14.65729,14.14972,13.986629999999998,13.93591,1412,301,4,210,2.75294e+18,STAR,0.00013423799999999998,2445,54573,431
1.23765e+18,133.50575800000001,0.558980781,18.26264,16.417370000000002,15.532420000000002,15.12715,14.794889999999999,1239,301,5,88,5.28131e+17,GALAXY,0.05759648,469,51913,305
1.23765e+18,231.7017063,-0.7103955040000001,18.85131,17.55623,17.025,16.777739999999998,16.65466,752,301,2,589,4.08781e+17,STAR,-0.000240998,363,51989,290
1.23765e+18,174.067419,-0.157949885,19.53696,18.00809,17.439329999999998,17.21346,17.12231,756,301,3,389,3.22237e+18,STAR,-0.0001619,2862,54471,158
1.23765e+18,184.88082519999998,-0.59978445,19.22024,17.73374,16.965770000000003,16.53015,16.223329999999997,756,301,2,461,3.24305e+17,GALAXY,0.06955677,288,52000,168
1.23765e+18,216.91666919999997,62.16877698,19.44308,17.649810000000002,16.721410000000002,16.31689,16.01085,1345,301,5,457,6.83516e+17,GALAXY,0.0961742,607,52368,344
1.23765e+18,114.06558059999999,37.81522906,18.98151,17.849120000000003,17.34449,17.02929,16.80953,1350,301,3,47,4.854e+17,GALAXY,0.05903854,431,51877,497
1.23765e+18,200.4466136,-0.522703241,18.58761,17.33316,16.796879999999998,16.590320000000002,16.49205,1334,301,2,25,3.72339e+18,STAR,0.00019951900000000003,3307,54970,147
1.23765e+18,157.43013280000002,-0.132374963,19.21625,17.494310000000002,16.581570000000003,16.126929999999998,15.79549,756,301,3,278,3.06254e+17,GALAXY,0.118056,272,51941,34
1.23765e+18,165.81350600000002,-0.17470406800000002,19.100179999999998,18.01849,17.575870000000002,17.34261,17.34617,756,301,3,334,3.11916e+17,GALAXY,0.01954051,277,51908,152
1.23765e+18,242.1047304,1.107361966,19.350620000000003,17.90006,17.33493,16.98621,16.73307,745,301,6,557,3.88535e+17,GALAXY,0.08144762,345,51690,361
1.23765e+18,172.99076369999997,-3.490195645,19.36768,16.87632,15.681070000000002,15.10053,14.9529,1140,301,1,134,3.68247e+17,STAR,-2.23e-05,327,52294,283
1.23765e+18,125.4776726,46.89137496,19.12442,18.09915,17.70551,17.512629999999998,17.33805,1331,301,3,146,4.96547e+17,GALAXY,0.03074882,441,51868,93
1.23765e+18,140.6995573,0.617954946,19.1935,16.859460000000002,15.96408,15.62928,15.434470000000001,1239,301,5,136,8.39154e+18,GALAXY,0.0,7453,56749,756
1.23765e+18,188.2820387,0.848266449,19.07316,17.91251,17.54117,17.426820000000003,17.340510000000002,752,301,6,299,3.25958e+18,STAR,0.00021616299999999998,2895,54567,380
1.23765e+18,164.5249389,0.41215227600000004,17.82125,16.22683,15.53555,15.204679999999998,14.92024,756,301,4,325,3.10919e+17,GALAXY,0.0259476,276,51909,622
1.23765e+18,184.61023569999998,-0.8670076259999999,19.45879,18.45995,17.64818,17.14524,16.88387,756,301,1,459,3.24318e+17,QSO,0.1531438,288,52000,215
1.23765e+18,171.1725964,-1.480191749,18.94049,17.59972,16.92697,16.580470000000002,16.339879999999997,1231,301,6,13,3.67146e+17,GALAXY,0.09750687,326,52375,372
1.23765e+18,195.3759832,-3.342019112,19.315929999999998,17.45092,16.53108,16.10282,15.765670000000002,1140,301,1,283,3.80557e+17,GALAXY,0.08489177,338,51694,11
1.23765e+18,196.8799845,68.03711247,17.616970000000002,16.61245,16.24511,16.10209,16.076520000000002,1350,301,6,399,5.5749e+17,STAR,-0.00034440400000000003,495,51988,616
1.23765e+18,185.7174995,0.091660892,16.412779999999998,14.86871,14.312870000000002,14.10415,13.987879999999999,752,301,4,282,2.88018e+18,STAR,-0.000120691,2558,54140,467
1.23765e+18,147.26534009999997,0.46575478600000003,19.599120000000003,18.20925,17.600170000000002,17.18914,16.90136,1239,301,5,180,2.99663e+17,GALAXY,0.07368669,266,51630,630
1.23765e+18,149.77089519999998,0.286602514,18.268720000000002,16.5515,15.88596,15.648060000000001,15.52176,756,301,4,227,3.2112e+18,STAR,3.06e-05,2852,54468,469
1.23765e+18,125.62675379999999,47.36982342,18.24934,17.23899,16.94515,16.82285,16.787589999999998,1345,301,3,124,8.24738e+18,STAR,-0.00069117,7325,56717,583
1.23765e+18,171.49157250000002,-3.445644328,18.98333,17.37957,16.51922,16.09945,15.7535,1140,301,1,124,3.67101e+17,GALAXY,0.08025117,326,52375,209
1.23765e+18,175.1791865,-0.198118025,18.79391,17.36833,16.829060000000002,16.64891,16.58319,756,301,3,396,3.22233e+18,STAR,0.00014229799999999999,2862,54471,34
1.23765e+18,177.0449013,64.73059462,18.23742,17.08034,16.42665,16.06924,15.802760000000001,1302,301,3,354,6.7335e+17,GALAXY,0.04166869,598,52316,226
1.23765e+18,199.37706630000002,0.208873709,18.203870000000002,16.37912,15.55095,15.15792,14.826089999999999,752,301,4,373,3.32293e+17,GALAXY,0.03336366,295,51985,556
1.23765e+18,176.6344345,-0.18045206600000002,18.71153,17.72176,17.188860000000002,16.85676,16.71325,756,301,3,406,3.18672e+17,GALAXY,0.10561680000000001,283,51959,155
1.23765e+18,173.18722250000002,64.78471543,18.4846,17.49839,17.174310000000002,16.99421,16.82377,1302,301,4,343,6.72299e+17,GALAXY,0.03071128,597,52059,497
1.23765e+18,197.212436,0.405354395,18.98945,17.063679999999998,16.07585,15.626879999999998,15.28687,745,301,4,257,4.56238e+18,GALAXY,0.09608191,4052,55600,860
1.23765e+18,192.07107539999998,-0.26103726899999996,18.04505,16.09751,15.12705,14.706560000000001,14.33818,752,301,3,324,3.27646e+17,GALAXY,0.08897621,291,51928,32
1.23765e+18,200.34692119999997,0.078172852,17.60235,16.43575,15.85188,15.476239999999999,15.275070000000001,752,301,4,379,3.33403e+17,GALAXY,0.08501464,296,51984,498
1.23765e+18,160.6764217,1.094586296,18.670270000000002,16.93551,16.03997,15.641210000000001,15.3202,756,301,6,300,3.08662e+17,GALAXY,0.09888165,274,51913,603
1.23765e+18,179.8344061,-1.648170704,17.7475,16.42866,15.55175,14.949779999999999,14.86046,1231,301,6,71,3.72775e+17,GALAXY,0.08135492,331,52368,372
1.23765e+18,193.0971534,0.17452443,18.9569,17.91306,17.49825,17.18337,17.066760000000002,752,301,4,331,3.29987e+17,GALAXY,0.09671753,293,51689,359
1.23765e+18,203.8471396,1.235370205,19.29417,18.19797,18.2136,18.28452,18.37729,1404,301,6,33,3.35672e+17,STAR,0.000559668,298,51955,561
1.23765e+18,151.4576436,0.633353147,16.34388,14.46255,13.589139999999999,13.18534,12.90456,756,301,5,238,5.641e+17,GALAXY,0.02091974,501,52235,87
1.23765e+18,163.0340158,0.385548619,17.17424,15.71173,15.134229999999999,14.93905,14.847470000000001,756,301,4,315,2.68993e+18,STAR,0.000265175,2389,54213,582
1.23765e+18,188.9328555,-1.167273709,17.59956,16.68321,16.43945,16.34299,16.31643,752,301,1,303,3.25951e+18,STAR,0.00048753800000000003,2895,54567,122
1.23765e+18,26.23420259,13.19856918,18.4447,16.98328,16.45072,16.24781,16.1823,1035,301,2,135,2.13701e+18,STAR,-0.000168546,1898,53260,203
1.23765e+18,140.09782859999999,0.5241652689999999,19.001739999999998,17.85291,17.233060000000002,16.84608,16.642210000000002,1239,301,5,132,5.33766e+17,GALAXY,0.08481692,474,52000,326
1.23765e+18,183.267492,-3.3397626660000004,19.1225,17.956039999999998,17.40367,17.03096,16.85294,1140,301,1,203,3.73815e+17,GALAXY,0.08406913,332,52367,59
1.23765e+18,189.96081919999997,-3.420106685,15.19925,14.13025,13.83895,13.740829999999999,13.73634,1140,301,1,247,3.28996e+18,STAR,-9.340000000000001e-05,2922,54612,310
1.23765e+18,134.78347549999998,54.30088601,19.27824,18.43648,18.13632,18.01538,17.98311,1345,301,4,184,6.44927e+18,STAR,-0.000356608,5728,56334,428
1.23765e+18,200.0962935,66.3509955,18.24759,16.5871,15.79504,15.371720000000002,15.042320000000002,1412,301,2,209,5.58496e+17,GALAXY,0.0664697,496,51988,180
1.23765e+18,154.0481882,62.36415238,18.60892,17.71724,17.43421,17.35872,17.31425,1345,301,5,270,7.97276e+18,STAR,0.000212547,7081,56684,954
1.23765e+18,151.6839544,1.1298319959999998,17.70722,16.25798,15.660429999999998,15.3037,15.05074,756,301,6,239,5.6528e+17,GALAXY,0.03258915,502,51957,285
1.23765e+18,198.25665769999998,0.139969743,19.06184,17.090729999999997,16.218410000000002,15.873479999999999,15.677660000000001,752,301,4,365,8.39493e+18,STAR,0.0008525760000000001,7456,56727,816
1.23765e+18,216.82218509999998,62.15368981,19.056279999999997,18.16075,17.8106,17.714679999999998,17.670939999999998,1345,301,5,457,8.01217e+18,STAR,-0.000642076,7116,56681,976
1.23765e+18,225.98428169999997,0.429599978,17.37293,16.67231,16.44412,16.509120000000003,16.48517,752,301,5,551,3.49163e+17,GALAXY,0.005270181999999999,310,51990,487
1.23765e+18,198.41806519999997,0.13083641099999999,17.23218,16.317239999999998,16.06771,15.98504,15.93951,752,301,4,366,8.39494e+18,STAR,-0.00010069799999999999,7456,56727,852
1.23765e+18,219.66116639999998,0.5692983229999999,19.47595,18.6116,18.52926,18.76056,18.28581,752,301,5,508,3.4578e+17,STAR,-0.000385041,307,51663,468
1.23765e+18,165.2404497,-0.8845796840000001,17.44763,17.40266,17.50672,17.52596,17.11701,756,301,1,330,4.31902e+18,QSO,0.37887540000000003,3836,55302,258
1.23765e+18,162.44140890000003,0.6638672320000001,19.22042,17.83897,17.09688,16.6816,16.4082,756,301,5,311,3.09784e+17,GALAXY,0.09617601,275,51910,587
1.23765e+18,141.1220293,0.603457465,17.51156,16.309060000000002,15.73831,15.368310000000001,15.157729999999999,1239,301,5,139,5.33802e+17,GALAXY,0.07051414,474,52000,456
1.23765e+18,180.01745459999998,-1.107905329,19.24194,17.4374,16.49413,15.953120000000002,15.56135,752,301,1,243,3.20894e+17,GALAXY,0.07435275,285,51930,46
1.23765e+18,55.10242955,-5.319284183,18.4524,17.907629999999997,17.95855,17.869510000000002,17.673939999999998,1045,301,6,141,5.20288e+17,QSO,2.339685,462,51909,445
1.23765e+18,176.730579,-0.20747123899999997,19.41255,18.50465,18.21273,18.094179999999998,18.01259,756,301,3,407,4.26733e+18,STAR,0.0006729110000000001,3790,55208,622
1.23765e+18,148.44361980000002,0.494334686,17.60437,16.65427,16.311989999999998,16.146060000000002,16.02342,1239,301,5,188,3.00758e+17,GALAXY,0.02076184,267,51608,520
1.23765e+18,180.88288640000002,64.85039924,17.468239999999998,17.50798,17.76772,18.027839999999998,18.2602,1302,301,3,365,7.85327e+18,QSO,3.896586,6975,56720,446
1.23765e+18,223.83441150000002,59.89410299,19.54438,19.31232,19.2115,19.259529999999998,19.07236,1345,301,5,485,6.8472e+17,QSO,0.8218457,608,52081,627
1.23765e+18,179.4401375,-0.909599968,19.16662,17.88796,17.02044,16.61271,16.30049,756,301,1,425,3.20939e+17,GALAXY,0.1300367,285,51930,208
1.23765e+18,205.0989764,1.0678599009999998,19.54041,18.61165,18.33044,18.22774,18.184839999999998,1404,301,6,41,4.55216e+18,STAR,0.000446993,4043,55630,546
1.23765e+18,173.2088775,-0.950853561,17.72308,16.75766,16.47361,16.36852,16.329729999999998,756,301,1,383,3.17563e+17,STAR,0.000557639,282,51658,214
1.23765e+18,161.4006496,-0.11135892,18.708170000000003,16.864060000000002,16.06191,15.79165,15.64074,756,301,3,304,2.68984e+18,STAR,1.57e-05,2389,54213,235
1.23765e+18,184.8228852,-1.5155564469999998,19.45786,17.44978,16.54544,16.137220000000003,15.85278,1231,301,6,104,3.75047e+17,GALAXY,0.07386015,333,52313,444
1.23765e+18,197.2199824,0.167274827,17.97728,17.08235,16.79874,16.69605,16.65909,752,301,4,358,8.39488e+18,STAR,0.000292937,7456,56727,610
1.23765e+18,23.94351704,13.46146176,19.02018,18.70032,18.6075,18.39635,18.43465,1035,301,2,121,4.79706e+17,QSO,1.594976,426,51882,264
1.23765e+18,11.97368963,14.59376806,17.676370000000002,16.09815,15.4978,15.24915,15.15184,1035,301,3,43,2.13474e+18,STAR,-0.000132547,1896,53242,107
1.23765e+18,151.67523880000002,0.26379937,19.422220000000003,19.19809,18.94811,18.97885,18.87939,756,301,4,239,3.03009e+17,QSO,0.8781030000000001,269,51910,518
1.23765e+18,23.54017158,13.48223813,18.33316,16.70947,15.91148,15.485320000000002,15.17922,1035,301,2,118,4.79721e+17,GALAXY,0.06114325,426,51882,317
1.23765e+18,167.3337844,-0.115392582,18.06832,16.37177,15.554889999999999,15.164129999999998,14.86646,756,301,3,344,3.13053e+17,GALAXY,0.07160346,278,51900,192
1.23765e+18,193.4957893,67.58097379,19.54178,18.321070000000002,17.76681,17.42197,17.32798,1412,301,4,191,5.57441e+17,GALAXY,0.1044902,495,51988,439
1.23765e+18,171.77416589999999,-0.476422237,18.61988,17.42074,16.935129999999997,16.55151,16.618570000000002,756,301,2,374,3.64016e+18,STAR,0.00046024699999999995,3233,54891,472
1.23765e+18,163.38104769999998,63.78911529,18.98872,18.691110000000002,18.89506,19.07818,19.33935,1302,301,4,314,3.24498e+18,STAR,0.000177825,2882,54498,482
1.23765e+18,243.69177480000002,0.37337071899999996,19.16461,17.81315,17.05624,16.63381,16.3885,745,301,4,567,3.88608e+17,GALAXY,0.09227547,345,51690,628
1.23765e+18,28.74472164,13.0416411,18.61064,17.646829999999998,17.34004,17.122510000000002,17.06444,1035,301,2,152,4.84164e+17,GALAXY,0.04420754,430,51877,100
1.23765e+18,204.1029603,64.43923073,19.18511,18.18768,17.82144,17.57145,17.403229999999997,1345,301,5,416,6.80132e+17,GALAXY,0.06765522,604,52079,321
1.23765e+18,174.56696269999998,-0.588317829,19.02533,18.13636,17.8949,17.82123,17.837020000000003,756,301,2,392,4.25046e+18,STAR,0.000272898,3775,55207,666
1.23765e+18,256.4352281,58.102636600000004,19.45727,19.33558,19.07067,18.91031,18.85576,1336,301,1,55,3.99784e+17,QSO,1.3095290000000002,355,51788,326
1.23765e+18,184.8755286,0.033060812,19.03059,18.10673,17.82561,17.71227,17.6878,752,301,4,276,2.88015e+18,STAR,-0.00016737799999999998,2558,54140,355
1.23765e+18,181.8016266,-1.553266637,19.0703,17.58784,16.891270000000002,16.46681,16.14132,1231,301,6,84,3.73889e+17,GALAXY,0.07486319999999999,332,52367,329
1.23765e+18,165.75770500000002,67.40579022,19.54505,18.04935,17.25294,16.87371,16.62014,1350,301,6,321,5.51839e+17,GALAXY,0.11267830000000001,490,51929,538
1.23765e+18,198.80897869999998,0.09356699,19.57351,18.35434,17.849320000000002,17.6358,17.52158,752,301,4,369,8.39496e+18,STAR,-1.98e-05,7456,56727,898
1.23765e+18,155.85284319999997,-0.165606488,19.27058,18.17954,17.62054,17.24121,17.02961,756,301,3,267,3.06295e+17,GALAXY,0.09317704,272,51941,183
1.23765e+18,118.1532683,44.2784756,17.05276,17.32744,17.782420000000002,18.108710000000002,18.39612,1402,301,4,85,4.13903e+18,STAR,-0.000383537,3676,55186,804
1.23765e+18,173.1086894,-0.516590088,19.43694,18.03432,17.45634,17.272289999999998,17.15916,756,301,2,383,3.6402e+18,STAR,0.000291401,3233,54891,587
1.23765e+18,194.8089715,-3.450126445,18.06391,17.09036,16.75029,16.471320000000002,16.343410000000002,1140,301,1,280,3.80578e+17,GALAXY,0.047220599999999995,338,51694,86
1.23765e+18,128.6101695,54.17898183,18.91449,16.974520000000002,16.00477,15.565520000000001,15.23042,1350,301,5,174,5.02237e+17,GALAXY,0.08300822,446,51899,311
1.23765e+18,180.404274,-0.48299411,16.84968,15.5361,15.01588,14.825029999999998,14.745389999999999,756,301,2,431,3.25616e+18,STAR,0.000212796,2892,54552,224
1.23765e+18,173.8004861,-0.9298100340000001,16.95469,15.90831,15.57355,15.45367,15.42518,756,301,1,387,3.22236e+18,STAR,0.000370092,2862,54471,125
1.23765e+18,242.27333289999999,1.082977569,19.36918,18.027379999999997,17.53441,17.23723,17.041320000000002,745,301,6,558,3.88547e+17,GALAXY,0.05533386,345,51690,407
1.23765e+18,179.70024030000002,-0.5896501470000001,18.19151,16.95824,17.03985,17.13071,17.20619,756,301,2,427,3.25619e+18,STAR,0.000900812,2892,54552,314
1.23765e+18,125.0659665,46.53445329,19.44576,18.114520000000002,17.44366,17.170070000000003,17.009829999999997,1331,301,3,143,3.57367e+18,STAR,0.00044160300000000005,3174,54821,247
1.23765e+18,164.2268908,-0.919755342,19.57764,18.62945,18.264129999999998,18.10023,18.024820000000002,756,301,1,323,4.24715e+18,STAR,6.500000000000001e-05,3772,55277,918
1.23765e+18,209.0858813,0.105875385,19.48797,17.889229999999998,17.01585,16.62569,16.28345,752,301,4,438,3.39025e+17,GALAXY,0.122076,301,51942,471
1.23765e+18,161.29110649999998,-0.580470302,18.86026,17.2778,16.66154,16.421110000000002,16.29518,756,301,2,304,2.68984e+18,STAR,0.00028983599999999997,2389,54213,229
1.23765e+18,182.448079,-1.7843111459999998,19.01865,18.84881,18.76533,18.58788,18.63671,1140,301,5,197,3.73913e+17,QSO,1.56674,332,52367,417
1.23765e+18,148.55166440000002,0.8053097109999999,18.618170000000003,17.25068,16.5754,16.191110000000002,15.897129999999999,756,301,5,219,3.00773e+17,GALAXY,0.02883614,267,51608,574
1.23765e+18,169.2308343,67.7238091,19.10422,17.93848,17.29958,16.92774,16.765710000000002,1350,301,6,330,5.5293e+17,GALAXY,0.1343297,491,51942,412
1.23765e+18,162.0583379,-0.46628816700000003,19.4854,18.1999,17.6562,17.40889,17.290860000000002,756,301,2,309,2.88122e+18,STAR,0.0005780480000000001,2559,54208,166
1.23765e+18,182.9176305,-1.474677706,19.12303,17.86197,17.25132,16.93507,16.7191,1231,301,6,91,3.73946e+17,GALAXY,0.1035981,332,52367,536
1.23765e+18,205.96276809999998,0.076328645,17.86844,17.319570000000002,16.82959,16.45046,16.30176,752,301,4,417,3.37855e+17,QSO,0.07327056,300,51943,309
1.23765e+18,171.9366465,-0.091957735,17.813779999999998,16.5878,16.1787,16.04314,16.01249,756,301,3,375,3.16425e+17,STAR,0.000194939,281,51614,171
1.23765e+18,160.688233,0.38317894799999996,17.48402,15.8313,15.18966,14.92774,14.786879999999998,756,301,4,300,2.88128e+18,STAR,-8.08e-05,2559,54208,360
1.23765e+18,197.978262,0.051540797,18.15081,17.18225,16.84079,16.69652,16.649279999999997,752,301,4,363,8.39491e+18,STAR,0.00033002300000000004,7456,56727,735
1.23765e+18,154.21261919999998,1.074948421,17.83644,16.451529999999998,15.75567,15.31426,15.029929999999998,756,301,6,256,5.6641e+17,GALAXY,0.07803778,503,51999,300
1.23765e+18,123.9143213,1.035621363,16.10237,15.03851,14.790729999999998,14.71699,14.71601,1239,301,6,24,2.31612e+18,STAR,0.000229998,2057,53816,518
1.23765e+18,142.84319230000003,58.69203929,19.013920000000002,17.860139999999998,17.485210000000002,17.33698,17.30675,1345,301,5,226,5.09009e+17,STAR,-0.000489533,452,51911,371
1.23765e+18,150.6322888,0.261138201,18.696379999999998,17.5135,17.033260000000002,16.73913,16.56244,756,301,4,232,3.02964e+17,GALAXY,0.04374476,269,51910,354
1.23765e+18,181.9591375,-1.016113725,16.87715,15.966970000000002,15.71049,15.6129,15.612689999999999,756,301,1,442,3.25611e+18,STAR,0.000101891,2892,54552,11
1.23765e+18,165.9587091,-0.6016748829999999,18.25967,16.3059,15.331270000000002,14.918529999999999,14.578610000000001,756,301,2,335,3.11906e+17,GALAXY,0.08314948,277,51908,114
1.23765e+18,194.512013,-3.461785271,19.22649,17.6473,16.82133,16.38756,16.07225,1140,301,1,278,3.80615e+17,GALAXY,0.11404260000000002,338,51694,220
1.23765e+18,255.50426230000002,65.53026837,19.34695,17.66396,17.06401,16.86074,16.71845,1356,301,1,20,3.94158e+17,STAR,-0.000424509,350,51691,338
1.23765e+18,12.06855362,14.51203497,18.8229,17.33504,16.74172,16.51108,16.41122,1035,301,3,43,2.13472e+18,STAR,-3.41e-05,1896,53242,64
1.23765e+18,124.7617136,47.77347581,18.15829,17.56771,17.375770000000003,17.00356,17.13956,1331,301,5,148,4.96661e+17,GALAXY,0.1250685,441,51868,505
1.23765e+18,161.1129889,-0.158174227,18.57705,16.91248,16.25593,15.95403,15.82816,756,301,3,302,2.88125e+18,STAR,0.000399845,2559,54208,280
1.23765e+18,226.97699219999998,-0.8323300290000001,18.543,16.85308,15.918970000000002,15.47475,15.123470000000001,752,301,2,557,3.49032e+17,GALAXY,0.12202249999999999,310,51990,11
1.23765e+18,112.65722020000001,35.55810766,17.80566,16.48702,15.9219,15.73196,15.66849,1350,301,3,30,2.31151e+18,STAR,3.18e-05,2053,53446,133
1.23765e+18,19.50627302,14.13425733,18.91735,17.661089999999998,16.856720000000003,16.42755,16.09988,1035,301,3,91,4.76284e+17,GALAXY,0.05712999999999999,423,51821,102
1.23765e+18,180.87959080000002,-1.686568553,18.719379999999997,18.27735,18.07935,17.84419,17.73056,1140,301,5,187,3.72832e+17,QSO,1.8229220000000002,331,52368,577
1.23765e+18,259.5753199,53.64541257,19.05998,18.1221,17.602729999999998,17.47954,17.03729,1336,301,1,87,4.04286e+17,GALAXY,0.1471356,359,51821,319
1.23765e+18,10.9513133,14.6719221,18.457539999999998,17.37565,16.94445,16.76661,16.658620000000003,1035,301,3,36,2.13476e+18,STAR,-0.000841286,1896,53242,183
1.23765e+18,112.5148487,35.39118641,16.10565,15.003810000000001,14.67015,14.5701,14.55406,1350,301,3,28,2.31151e+18,STAR,-2.17e-05,2053,53446,125
1.23765e+18,247.88807020000002,0.5237844739999999,17.70695,16.31486,15.718,15.41039,15.243520000000002,752,301,5,697,3.91918e+17,GALAXY,0.02424728,348,51671,383
1.23765e+18,162.8411225,-1.0093345040000001,19.361810000000002,18.16825,17.62504,17.397920000000003,17.29436,756,301,1,314,2.68978e+18,STAR,0.00048806800000000003,2389,54213,1
1.23765e+18,178.1718323,-0.89513344,19.17751,17.48783,16.46946,16.02318,15.676739999999999,756,301,1,416,3.19789e+17,GALAXY,0.1368189,284,51943,123
1.23765e+18,122.5727108,48.38022719,18.295560000000002,17.1927,16.79865,16.513279999999998,16.34068,1350,301,4,128,4.95465e+17,GALAXY,0.04908971,440,51885,251
1.23765e+18,185.604273,-0.8502807109999999,19.243470000000002,17.947689999999998,17.4044,17.17332,17.08219,756,301,1,466,2.88012e+18,STAR,0.001088789,2558,54140,248
1.23765e+18,197.1491205,0.037211025,19.45225,18.19144,17.57734,17.1347,16.93178,752,301,4,358,3.31158e+17,GALAXY,0.08149845,294,51986,520
1.23765e+18,222.6892701,-0.7334180779999999,18.97666,18.733220000000003,18.547539999999998,18.3679,18.12569,752,301,2,529,4.52511e+18,QSO,2.076002,4019,55363,434
1.23765e+18,197.7806835,-2.009023386,19.28426,17.55905,16.68072,16.19581,15.85702,1231,301,5,190,3.82924e+17,GALAXY,0.08179908,340,51990,429
1.23765e+18,167.76497690000002,64.24611663,17.96255,16.82413,16.42635,16.21528,16.07885,1302,301,4,327,6.71164e+17,GALAXY,0.0352282,596,52370,464
1.23765e+18,198.27560569999997,0.06588621,18.59841,17.68666,17.434929999999998,17.33863,17.29966,752,301,4,365,8.39493e+18,STAR,0.000366799,7456,56727,819
